"fecha","folio","nombre","cantidad","costo","descuento","impuestos","total","surtidos","clave","nombre_comercial"
2024-06-05,398,"TUBERIA PVC 2 CEDULA 40""",18.0000,34.0300,0.0000,98.0064,710.5464,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-06-05,398,"CODO A 90° 1 1/2 CEDULA 40""",4.0000,10.4500,0.0000,6.6880,48.4880,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-06-05,398,TUERCA UNION 1 1/2 PULGADA CEDULA 40,10.0000,31.1600,0.0000,49.8560,361.4560,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-06-05,398,"TEE 1 1/2 - 1 1/2"" -1 1/2""  CEDULA 40""",10.0000,12.3000,0.0000,19.6800,142.6800,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-06-05,398,"TUBERIA PVC 1 1/2 CEDULA 40""",42.0000,25.4200,0.0000,170.8224,1238.4624,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-06-05,398,"CODO A 90° 2 CEDULA 40""",25.0000,15.0060,0.0000,60.0240,435.1740,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-06-05,399,TAPA DE SALIDA HEXALINE RUGO 48-TSH,1.0000,408.6637,0.0000,65.3862,474.0499,0.00,PROV1082,MERCADO LIBRE
2024-06-05,400,"CRUZ 1 1/2 CEDULA 40""",1.0000,37.1600,0.0000,5.9456,43.1056,0.00,PROV1062,FERRETERA DELFIN SA DE CV
2024-06-05,401,ARENA SILICA 20-30 SACOS 25 KGS,2.0000,162.0700,0.0000,51.8624,376.0024,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-05,401,"DESNATADOR P/ALBERCA, 11⁄2R X 11⁄2""R",1.0000,753.4500,0.0000,120.5520,874.0020,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-05,401,"DREN REBOSADERO, 4 X 2""C MCA PANDA",1.0000,137.9310,0.0000,22.0690,160.0000,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-05,401,"FILTRO PANDA 19"" P/ALBERCA C/VAL.6VIAS",1.0000,2308.6200,0.0000,369.3792,2677.9992,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-05,401,"BOQUILLA DE ASPIRADO, 2C X 11⁄2""R C TAPON MCA PANDA",1.0000,118.9600,0.0000,19.0336,137.9936,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-05,401,"DREN DE FONDO DE 8Ø X 11⁄2"" MCA PANDA",2.0000,560.3500,0.0000,179.3120,1300.0120,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-05,401,"BOQUILLA DE RETORNO, 11⁄2 X (3⁄4""-1"")",4.0000,43.1000,0.0000,27.5840,199.9840,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-05,402,TUERCA UNION 1 1/2 PULGADA CEDULA 40,10.0000,31.1600,0.0000,49.8560,361.4560,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-06-05,402,"CODO A 90° 2 CEDULA 40""",10.0000,15.0060,0.0000,24.0096,174.0696,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-06-05,402,"TUBERIA PVC 2 CEDULA 40""",18.0000,34.0300,0.0000,98.0064,710.5464,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-06-05,402,"CODO A 90° 1 1/2 CEDULA 40""",25.0000,10.4500,0.0000,41.8000,303.0500,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-06-05,402,"TUBERIA PVC 1 1/2 CEDULA 40""",42.0000,25.4200,0.0000,170.8224,1238.4624,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-06-05,402,"TEE 1 1/2 - 1 1/2"" -1 1/2""  CEDULA 40""",10.0000,12.3000,0.0000,19.6800,142.6800,0.00,PROV1035,EL NIPLITO DEL SURESTE S.A. DE C.V.  
2024-06-06,403,CONCRETO PREMEZCLADO f´c= 250kg/cm2,21.0000,2890.0000,0.0000,9710.4000,70400.4000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-06-06,403,ACELERANTE RR3D,21.0000,190.0000,0.0000,638.4000,4628.4000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-06-06,403,BOMBA PLUMA,21.0000,280.0000,0.0000,940.8000,6820.8000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-06-06,404,TRIPLAY DE PINO  18MM,13.0000,588.0000,0.0000,1223.0400,8867.0400,0.00,"562949960972522",SANTIAGO MARTINEZ LABASTIDA (MADERERIA SAN MARCOS)
2024-06-06,404,"BARROTE 1 1/2x3""x2.50M""",40.0000,55.0000,0.0000,352.0000,2552.0000,0.00,"562949960972522",SANTIAGO MARTINEZ LABASTIDA (MADERERIA SAN MARCOS)
2024-06-06,409,CONCRETO PREMEZCLADO f´c= 250kg/cm2,22.0000,2890.0000,0.0000,10172.8000,73752.8000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-06-06,409,ACELERANTE RR3D,22.0000,190.0000,0.0000,668.8000,4848.8000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-06-06,409,BOMBA PLUMA,22.0000,280.0000,0.0000,985.6000,7145.6000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-06-27,482,TIMER 110V MARCA PANDA,1.0000,630.1720,0.0000,100.8275,730.9995,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-06,411,CONCRETO PREMEZCLADO f´c= 200kg/cm2,8.0000,2680.0000,0.0000,3430.4000,24870.4000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-06-06,413,SILLETAS ,50.0000,1.3600,0.0000,10.8800,78.8800,0.00,"562949961596766",BLOQUE SIETE (MARIA DE LOS ANGELES ALLENDE)
2024-06-06,414,"TAPON DE 4"" PVC",6.0000,8.5600,0.0000,8.2176,59.5776,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,414,"TAPON 1/2 CPVC""",10.0000,1.5000,0.0000,2.4000,17.4000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,414,PEGAMENTO PARA CPVC HIDRÁULICO SECADO RAPIDO BOTE 750 Ml,1.0000,162.0000,0.0000,25.9200,187.9200,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,414,"COPLE DE 1"" PVC",10.0000,5.0000,0.0000,8.0000,58.0000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,414,PEGAMENTO 717 PARA PVC SANITARIA BOTE 750 mL,1.0000,170.0000,0.0000,27.2000,197.2000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,414,"TAPON DE 3"" PVC",7.0000,5.0000,0.0000,5.6000,40.6000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,414,"TAPON 1 CPVC"" ",10.0000,3.1000,0.0000,4.9600,35.9600,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,414,"TAPON DE 2"" PVC",9.0000,3.0000,0.0000,4.3200,31.3200,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,414,"COPLE CPVC 3/4""",10.0000,2.0000,0.0000,3.2000,23.2000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,414,"TAPON 3/4 HIDRAULICO"" ",10.0000,3.2100,0.0000,5.1360,37.2360,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,414,LIJA 1500,2.0000,7.5000,0.0000,2.4000,17.4000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,415,CONCRETO PREMEZCLADO f´c= 200kg/cm2,5.0000,2680.0000,0.0000,2144.0000,15544.0000,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-05-31,365,"CONECTOR MACHO DE 1"" CON INSERTO METÁLICO CPVC",2.0000,82.0000,0.0000,26.2400,190.2400,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-31,365,CAJA REGISTRO PLEXO DE 4X4 (ESTACA CON CHUPONES),1.0000,73.0000,0.0000,11.6800,84.6800,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-31,365,"VALVULA DE LLENADO PARA CISTERNA DE 3/4"" CON REDUCCIÓN DE 1/2""",1.0000,150.0000,0.0000,24.0000,174.0000,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-31,365,"CODO A 90° 1 CPVC""",6.0000,7.0000,0.0000,6.7200,48.7200,6.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-31,365,"COPLE CPVC 1 """,4.0000,5.0000,0.0000,3.2000,23.2000,4.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-31,365,"TUERCA UNIÓN 1"" CPVC ",2.0000,20.0000,0.0000,6.4000,46.4000,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-31,365,"CODO A 45° 1"" CPVC",5.0000,6.0000,0.0000,4.8000,34.8000,5.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-31,365,"VALVULA CHECK TIPO COLUMPIO DE 1"" ",1.0000,210.0000,0.0000,33.6000,243.6000,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-31,365,CABLE DE USO RUDO 3X12,3.0000,41.0000,0.0000,19.6800,142.6800,3.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-27,482,MOTOBOMBA AQUPAK 1.5HP MOD. SILVER DE 115V,1.0000,2920.6900,0.0000,467.3104,3388.0004,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-27,482,ARENA SILICA 20-30 SACOS 25 KGS,2.0000,162.0700,0.0000,51.8624,376.0024,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-05-29,352,CABLE DE USO RUDO 3X12,4.0000,41.0000,0.0000,26.2400,190.2400,4.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,"NIPLE LATON 1/4""NPTM X 1/4""NPTM",1.0000,17.0000,0.0000,2.7200,19.7200,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,PRESOSTATO 30-50 PSI,1.0000,178.5000,0.0000,28.5600,207.0600,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,"CONECTOR HEMBRA DE 1""CON INSERTO METÁLICO CPVC",2.0000,100.0000,0.0000,32.0000,232.0000,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,"TUBERIA CPVC 1/2""",3.0000,8.0000,0.0000,3.8400,27.8400,3.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,"TUERCA UNIÓN 1"" CPVC ",3.0000,25.0000,0.0000,12.0000,87.0000,3.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,"VÁLVULA ESFERA 1"" CPVC",2.0000,60.0000,0.0000,19.2000,139.2000,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,"CODO A 90° 1 CPVC""",10.0000,7.0000,0.0000,11.2000,81.2000,10.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,"COPLE CPVC 1 """,5.0000,5.0000,0.0000,4.0000,29.0000,5.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,"TUBERIA CPVC 1 """,3.0000,22.0000,0.0000,10.5600,76.5600,3.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,"REDUCCION 1 - 1/2"" CPVC",2.0000,4.9000,0.0000,1.5680,11.3680,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,"TEE 1 CPVC""",12.0000,9.0000,0.0000,17.2800,125.2800,12.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,406,CEMENTO BULTO DE 50KG,3.0000,214.0000,0.0000,102.7200,744.7200,3.00,"562949960662861",MATERIALES  SUMACASA
2024-06-06,405,"CLAVO 2 1/2 MADERA""",25.0000,26.0600,0.0000,104.2400,755.7400,25.00,"562949960662861",MATERIALES  SUMACASA
2024-06-06,408,CEMENTO BULTO DE 50KG,15.0000,214.0000,0.0000,513.6000,3723.6000,15.00,"562949960662861",MATERIALES  SUMACASA
2024-06-06,412,VARILLA #3,288.9600,17.3617,0.0000,802.6939,5819.5307,288.96,"562949960662861",MATERIALES  SUMACASA
2024-06-06,412,VARILLA #4,441.4100,17.4626,0.0000,1233.3066,8941.4729,441.41,"562949960662861",MATERIALES  SUMACASA
2024-06-06,412,FESTEGRAL 20KG,13.0000,835.0000,0.0000,1736.8000,12591.8000,13.00,"562949960662861",MATERIALES  SUMACASA
2024-06-06,412,ESCALERILLA PARA BLOCK DE 20 CMS DE 3 ML,31.0000,107.9500,0.0000,535.4320,3881.8820,31.00,"562949960662861",MATERIALES  SUMACASA
2024-05-29,352,"VALVULA ESFERA 1/2"" CPVC",2.0000,25.0000,0.0000,8.0000,58.0000,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,"CONECTOR MACHO DE 1"" CON INSERTO METÁLICO CPVC",3.0000,82.0000,0.0000,39.3600,285.3600,3.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,PEGAMENTO PARA CPVC HIDRÁULICO SECADO RAPIDO BOTE 750 Ml,2.0000,162.0000,0.0000,51.8400,375.8400,2.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,CINTA TEFLON MCA COFLEX O SIMILAR,5.0000,6.3000,0.0000,5.0400,36.5400,5.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-29,352,"VALVULA CHECK TIPO COLUMPIO DE 1"" ",1.0000,210.0000,0.0000,33.6000,243.6000,1.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-06,416,"FILTRO PANDA 19"" P/ALBERCA C/VAL.6VIAS",1.0000,2308.6200,0.0000,369.3792,2677.9992,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-06,416,ARENA SILICA 20-30 SACOS 25 KGS,2.0000,162.0700,0.0000,51.8624,376.0024,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-06,416,"DREN DE FONDO DE 8Ø X 11⁄2"" MCA PANDA",1.0000,560.3500,0.0000,89.6560,650.0060,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-06,416,"BOQUILLA DE ASPIRADO, 2C X 11⁄2""R C TAPON MCA PANDA",1.0000,118.9600,0.0000,19.0336,137.9936,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-06,416,"DREN REBOSADERO, 4 X 2""C MCA PANDA",2.0000,137.9310,0.0000,44.1379,319.9999,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-06,416,"DESNATADOR P/ALBERCA, 11⁄2R X 11⁄2""R",1.0000,753.4500,0.0000,120.5520,874.0020,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-06,416,"BOQUILLA DE RETORNO, 11⁄2 X (3⁄4""-1"")",4.0000,43.1000,0.0000,27.5840,199.9840,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-07,418,SERVICIO DE MANTENIMIENTO,1.0000,2500.0000,0.0000,0.0000,2500.0000,0.00,PROV1003,CELESTINO CASTRO VILLEGAS
2024-06-07,419,SERVICIO DE MANTENIMIENTO,1.0000,2500.0000,0.0000,0.0000,2500.0000,0.00,PROV1003,CELESTINO CASTRO VILLEGAS
2024-06-10,421,CEMENTANTE,14.0000,320.0000,0.0000,716.8000,5196.8000,0.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-06-10,421,FLETE CAMION 14M3,1.0000,2280.0000,0.0000,364.8000,2644.8000,0.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-06-04,394,ARENA,14.0000,460.0000,0.0000,1030.4000,7470.4000,14.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-06-04,394,FLETE CAMION 14M3,1.0000,3060.0000,0.0000,489.6000,3549.6000,1.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-06-03,381,GRAVA,14.0000,460.0000,0.0000,1030.4000,7470.4000,14.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-06-03,381,FLETE CAMION 14M3,2.0000,3060.0000,0.0000,979.2000,7099.2000,2.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-06-07,417,CHUKUM KIMIPLASTER TONO GRIS OPICHEN KP-70 MARCA KIMICOLOR 20KG,63.0000,282.4800,0.0000,2847.3984,20643.6384,37.00,"562949961792756",MUROS Y PLAFONES DEL CARIBE SA DE CV
2024-06-06,410,MALLA ELECTROSOLDADA 6-6/8.8,1.0000,2824.0000,0.0000,451.8400,3275.8400,1.00,"562949960662861",MATERIALES  SUMACASA
2024-06-10,423,PIEDRA RECINTO 5x15x2,13.0000,430.0000,0.0000,894.4000,6484.4000,0.00,"562949961918804",LUIS MARTIN CORNEJO (PIEDRAS Y CANTERAS)
2024-06-10,424,ADHESIVO PORCELANICO GRIS DE 20K,13.0000,194.4900,0.0000,404.5392,2932.9092,0.00,"562949961739400",DISTRIBUIDORA DE CERAMICA CANCUN S.A. DE C.V
2024-06-10,425,MOTOBOMBA AQUPAK 1.5HP MOD. SILVER DE 115V,1.0000,2793.9600,0.0000,447.0336,3240.9936,0.00,"562949962363306",AQUAPISCINA Y SERVICIOS SA DE CV
2024-06-10,426,CEMENTANTE,14.0000,320.0000,0.0000,716.8000,5196.8000,0.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-06-10,426,FLETE CAMION 14M3,1.0000,2280.0000,0.0000,364.8000,2644.8000,0.00,"562949960976385",CELESTINO CASTRO VILLEGAS (DON ALBERTO)
2024-06-11,427,ESCALERA TIJERA TIPO III 5 PELDAÑOS,1.0000,896.0000,0.0000,143.3600,1039.3600,0.00,"562949960662861",MATERIALES  SUMACASA
2024-06-11,427,ESCALERA DE TIJERA TIPO LL 8 PELDAÑOS Y BANDEJA	,1.0000,1766.2300,0.0000,282.5968,2048.8268,0.00,"562949960662861",MATERIALES  SUMACASA
2024-06-11,428,EXTENSIÓN DE LATÓN PARA LAVABO DE 15 CM LARGO,10.0000,72.3400,0.0000,115.7440,839.1440,0.00,"562949960680730",Grupo BOXITO SA de CV
2024-06-11,428,CONTRA CROMADA PARA LAVABO SIN REBOSADERO,5.0000,282.7400,0.0000,226.1920,1639.8920,0.00,"562949960680730",Grupo BOXITO SA de CV
2024-06-11,428,CHUPÓN UNIVERSAL 2 PULGADAS GRIS OSCURO COFLEX,5.0000,15.0300,0.0000,12.0240,87.1740,0.00,"562949960680730",Grupo BOXITO SA de CV
2024-06-11,428,CESPOL DE LATÓN,5.0000,218.3300,0.0000,174.6640,1266.3140,0.00,"562949960680730",Grupo BOXITO SA de CV
2024-06-11,428,SILICON PARA USO GENERAL - NEGRO,2.0000,61.7500,0.0000,19.7600,143.2600,0.00,"562949960680730",Grupo BOXITO SA de CV
2024-06-11,428,"CONECTOR FLEXIBLE PARA LAVAMANOS 1/2""x1/2"" de 40 cm (MANGUERA)",12.0000,33.3390,0.0000,64.0109,464.0789,0.00,"562949960680730",Grupo BOXITO SA de CV
2024-05-24,334,"TEE 1/2 CPVC """,10.0000,2.7000,0.0000,4.3200,31.3200,10.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-24,334,"CODO A 90° 1/2 CPVC""",20.0000,1.5500,0.0000,4.9600,35.9600,20.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-24,334,"CODO A 45° 1/2 CPVC "" ",10.0000,2.3000,0.0000,3.6800,26.6800,10.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-05-24,334,"ADAPTADOR MACHO CON INSERTO DE COBRE DE 1/2Ø""",30.0000,31.0000,0.0000,148.8000,1078.8000,30.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-10,420, FILTRO COMBUSTIBLE 47357911,1.0000,1285.7100,0.0000,205.7136,1491.4236,1.00,PROV1083,DIMAPESA SA DE CV
2024-06-10,420,FILTRO DE ACEITE (84228488),1.0000,378.9600,0.0000,60.6336,439.5936,1.00,PROV1083,DIMAPESA SA DE CV
2024-05-30,358,BOQUILLA COLOR GRAFITO,8.0000,186.1100,0.0000,238.2208,1727.1008,8.00,"562949960662861",MATERIALES  SUMACASA
2024-06-12,429,CONCRETO PREMEZCLADO f´c= 250kg/cm2,4.5000,2928.8888,0.0000,2108.7999,15288.7995,0.00,"562949961089521",CONCRETOS FORTEX SA DE CV
2024-05-30,363,BOQUILLA COLOR GRAFITO,3.0000,186.1100,0.0000,89.3328,647.6628,3.00,"562949960662861",MATERIALES  SUMACASA
2024-06-03,382,"CLAVO 2 1/2 MADERA""",50.0000,26.0600,0.0000,208.4800,1511.4800,50.00,"562949960662861",MATERIALES  SUMACASA
2024-06-12,430,KIMIPLASTER TONO CONCRETO APARENTE KP-42 MARCA KIMICOLOR 20KG,10.0000,314.8100,0.0000,503.6960,3651.7960,0.00,PROV1084,CONSTRURENT DE LA PENINSULA SA DE CV
2024-06-12,431,MOTOBOMBA SUMERGIBLE DE CISTERNA SUM4ME100F-F ACERO INOXIDABLE MONOFÁSICO DE 1/2 HP MARCA EVANS,1.0000,2656.8000,0.0000,425.0880,3081.8880,0.00,"562949962203361","EVANS R&R, SA DE CV"
2024-06-12,432,ADAPTADOR HEMBRA DE CPVC CON INSERTO DE COBRE 1/2,6.0000,30.0000,0.0000,28.8000,208.8000,0.00,"562949960680741","Ramón Arturo Méndez Gomez ""El Unicornio"""
2024-06-13,433,MANGUERA FLEXIBLE PARA SANITARIO DE VINIL 1/2 AM x 7/8 AM x 35 cm – FAMA 3951,4.0000,65.4700,0.0000,41.9008,303.7808,0.00,"562949960680730",Grupo BOXITO SA de CV
2024-06-13,433,"BRIDA FLEXIBLE SANITARIO 4""",4.0000,90.9400,0.0000,58.2016,421.9616,0.00,"562949960680730",Grupo BOXITO SA de CV
2024-06-13,434,"PIJA ACERO INOXIDABLE 8 X 2 1/2""",1000.0000,1.5491,0.0000,247.8621,1797.0001,0.00,PROV1085,VYJ TORNILLOS Y HERRAMIENTAS INDUSTRIALES SA DE CV
2024-06-13,434,"ESCUADRA ESQUINERA 2X2""",176.0000,5.4897,0.0000,154.5887,1120.7678,0.00,PROV1085,VYJ TORNILLOS Y HERRAMIENTAS INDUSTRIALES SA DE CV
2024-06-13,434,"TAQUETE 1 X 1/4"" BOLSAS C/100",19.0000,45.5172,0.0000,138.3723,1003.1991,0.00,PROV1085,VYJ TORNILLOS Y HERRAMIENTAS INDUSTRIALES SA DE CV
2024-06-13,434,"PIJA  AUTOPERFORANTE 1 X 1/4"" BOLSAS C/100",20.0000,268.1897,0.0000,858.2070,6222.0010,0.00,PROV1085,VYJ TORNILLOS Y HERRAMIENTAS INDUSTRIALES SA DE CV
2024-06-13,435,"PERFIL ALUMINIO 2X1-1"" X6MTS",24.0000,367.2200,0.0000,1410.1248,10223.4048,0.00,PROV1080,TIENDAS CUPRUM SA DE CV
2024-06-13,436,COLADERA LINEAL DE AC0ERO INOXIDABLE DE 20 CM,1.0000,707.6600,0.0000,113.2256,820.8856,0.00,PROV1062,FERRETERA DELFIN SA DE CV
2024-10-02,916,CENTRO DE CARGA QO112L125PG - 12 CIRCUITOS,1.0000,2834.0900,0.0000,453.4544,3287.5444,0.00,"562949961739515",PROVEEDORA DE MATERIALES ELECTRICOS DEL SURESTE
2024-10-02,916,"CENTRO DE CARGA MCA: SCHNEIDER QO124L125PG, 125 AMP. 24",3.0000,6021.6400,0.0000,2890.3872,20955.3072,0.00,"562949961739515",PROVEEDORA DE MATERIALES ELECTRICOS DEL SURESTE
2024-10-03,926,"VALVULA DE LLENADO PARA CISTERNA DE 3/4"" CON REDUCCIÓN DE 1/2""",1.0000,150.0000,0.0000,24.0000,174.0000,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-10-03,926,"VALVULA CHECK TIPO COLUMPIO DE 1"" ",1.0000,248.5200,0.0000,39.7632,288.2832,0.00,PROV1157,MATERIALES EL UNICORNIO SA DE CV
2024-06-13,438,"PERFIL ALUMINIO 2X1-1"" X6MTS",21.0000,367.2200,0.0000,1233.8592,8945.4792,0.00,PROV1080,TIENDAS CUPRUM SA DE CV
2024-06-14,440,SERVICIO DE MANTENIMIENTO,1.0000,2500.0000,0.0000,0.0000,2500.0000,0.00,PROV1087,JULIO CESAR CANO CRUZ
2024-06-14,441,SERVICIO DE MANTENIMIENTO,1.0000,2500.0000,0.0000,0.0000,2500.0000,0.00,PROV1087,JULIO CESAR CANO CRUZ
2024-06-14,442,RESANADOR PARA YESO OK MCA COMEX 3.785L,2.0000,739.6594,0.0000,236.6910,1716.0098,0.00,"562949962537981",CAMPOS REYEROS Y CIA SA DE CV
2024-06-18,443,"PERFIL ALUMINIO 2X1-1"" X6MTS",24.0000,392.6905,0.0000,1507.9315,10932.5035,0.00,PROV1080,TIENDAS CUPRUM SA DE CV
2024-06-18,444,"PERFIL ALUMINIO 2X1-1"" X6MTS",21.0000,392.6905,0.0000,1319.4401,9565.9406,0.00,PROV1080,TIENDAS CUPRUM SA DE CV
2024-06-18,445,BOVEDILLA DE POLIESTIRENO 15X60X120,6.0000,86.0000,0.0000,82.5600,598.5600,0.00,"562949961081370",ARENAS Y BLOQUES COMERCIALIZADORA SA DE CV
2024-06-18,446,BLOCK HUECO 10X20X40,31.0000,12.0000,0.0000,59.5200,431.5200,0.00,"562949960662861",MATERIALES  SUMACASA
2024-06-18,446,BLOCK HUECO 20x20x40,286.0000,18.0000,0.0000,823.6800,5971.6800,0.00,"562949960662861",MATERIALES  SUMACASA
2024-06-18,446,BLOCK HUECO 15x20x40,1897.0000,13.0000,0.0000,3945.7600,28606.7600,0.00,"562949960662861",MATERIALES  SUMACASA
2024-06-18,446,ALAMBRE RECOCIDO,142.0000,23.8200,0.0000,541.1904,3923.6304,0.00,"562949960662861",MATERIALES  SUMACASA
2024-06-18,446,CEMENTO BULTO DE 50KG,82.0000,214.0000,0.0000,2807.6800,20355.6800,0.00,"562949960662861",MATERIALES  SUMACASA
2024-06-18,447,CEMENTO BULTO DE 50KG,32.0000,214.0000,0.0000,1095.6800,7943.6800,0.00,"562949960662861",MATERIALES  SUMACASA
2024-06-18,447,VARILLA #3,80.6400,16.7663,0.0000,216.3255,1568.3599,0.00,"562949960662861",MATERIALES  SUMACASA
